board,winner
XXXXXXXXXXXOOXXXXXXOOOOXOOXXXOOOOOOOXOOXXXOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OX           OO                          ,1
XXXOOOOOOOOOOXXOXXXOOOOOOOXXXXXXXXXXOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXXOXXXXOOOOOOOXOXXOOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXOOOXOOOOOOXXOOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOXXXXXXXXXXXOOXOOOXXXXXXXOOXOOOOOOOOXXOXOOOOOOXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXOOXOOOOOXXOOOOOXOOOOOXXOOOOOXOOOOOXXXXOOOXOOOOOXXXOOOOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           X                                                   ,1
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOX            ,0
OOOOOOOOOOOXXOOXXXXXXXXOXXOXXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           X                                                                                          ,1
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
                XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O         ,0
OOOOOXXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOXXXXOXXXOOOXXXXXXOXXXOOOXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXOXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXOOOOXXXXOOOOXOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXXXXOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXX      ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOXXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOOXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOXXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXOOOOOOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXOOOOOOXXXOXXXXXXXOOXXXOXXXXXOOOOXXXOXXXXOOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXOXXXXXOOOOOXXXXXXX      ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOXXXXXXXOOOOXOOOOOOOOOOOXOXOOOOOOOOOOOXXXXXXXOOOXXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXX     OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOOX           X         ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXOOOOO XXXXXOXXXXXX XXXXXOX      XXXXOX       XXXXX        ,1
XXXXXXXXXXXXOXXXXOOOOOOOXOXXOOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOOOOXOOOOOXXXXXXOXOOXXXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXXXOOOOO                     ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           OX           OX           OX           X            ,1
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXOOOOOOXXXOXXXXXXXOOXXXOXXXXXOOOOXXXOXXXXOOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXOXXXXXOOOOOXXXXXXX      ,0
XXXXXXXXXXXOOXXOOOOOOOOXOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXOOXXXXXOOOOXOOOOOOXXOOOOOOOOOXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOO X                  ,0
OOOOOOOOOOXXXOXXXXXXXXXXXXOOOOXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOXOXXXXXOOOOOOXOXXXOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOO XXXXXXXXXXXX              ,1
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOXXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOO    XX                 ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXXXOOOXXXOXXXXXOOOOXXXOXXXXOOOOOXXXOXXXXXXOOOXXXOXXXXXOOOOXXXOXXXXOOOOOXXOXXXXXXOOOOXXXXXXXXOOOOOXXX          ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOO X                    ,0
OOXXXXXXXXXXXOOXXXXXXXXXXXOOXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXOOXOXXXXXOOOOOOOXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOXOXXXXXXXOOOOOOOOOOOOXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXOOOOOXXXOXXXXXXOOOXXOXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXXXOOXXXXOXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXOOOOOXXOOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOXXXXOOOXOOOOOXXXXOOOXOOOOOXXXXOOOXOOOOOXXXXOOXOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXOOXOOOOOXXXOOOOXOOOOOXXOOOOOXOOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XX                                       ,1
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXX  OOOOOX       OOOOOX       OOOOOX       OOOOOX       OOOOX                     ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOOXOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXOOOXOOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXXOOXXXXXXXXXOXOOXXXXOOOOOOXOOXXOOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           OX           X                                      ,1
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXOOOOXOOOOXXOOOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOOOOOOXXXXXXX      ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOXOOOOOOOOOOOOOXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
XXXXXOOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXOOOOOXXXOXXXXXXOOOXXOXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOXXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOXXXXXXXXXXXOOXOOOXXXXXXXOOXOOOOOOOOXXOXOOOOOOXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXOOOOOXXXXOXXXXXXOOXXXXXXXXXOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXX        ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOOXXXOXXXXOOOXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXXXXXXOOOOOOO                   ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXXXOOOOXXXXOXXXXXOOOXXXXOXXXXOOOOXXXXOXXXXXOOOXXXXOXXXXOOOOXXXOXXXXXOOOOXXXXXXX      ,0
OOOOOOOOOXXXXOOOOOOXXOXXXXOOOXXXXXOXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOXXXXXXXXXXXOOXX         OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX          OX                        ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOOOOXXOOOOXOOOOXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOO X                  ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXXXXXXXOOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXXOOOXOXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOXXXOXXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXOOOOOOOOOOOXXOXXXXXOOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           X                                                                                                       ,1
XXXXXXXXXXXXOXXXOOOOOOOOXOXXOOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOXXXOXXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           X                                                                                                                                 ,1
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXXXXOOXXOXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOXXXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
                XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O         ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOXXXXXOOOXOOOOOOXXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXXXXXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXOOOOOOOOOOOXXOOOOOOOOOO XXOXXXXXXXXX XXOX         XXOX         XOX          XX                                                                                         ,1
XXXXXXXXXXXXOXXOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXOOOXOXXXXXOOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOXXXXXXXOOOXOOOOOOOOXOOOXOOOOOXXXXOOOXOOOXXXXXXOOOXOOOOOOXXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           OX           X                                      ,1
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           X                                                                ,1
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOXOOOOOOXXXXXXXXXXX  ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOXOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           OX           OX           X                         ,1
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOXXOXXXXXXOOXXXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXOOOOOOOOOOOXXOXOOOOOOOO XXOXXXXXXXXX XXOX         XOX          XX                                                                                                      ,1
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXOOXXXOOOOOOOXOOXOOOOOOOOOXOOXXXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOXXXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOOXXOOOOOOOOXXOXXOOOOXXXXXXOXXOOXXXXXXXXOXXOOOOOOXXXXOXXOOOOXXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXOOOXOOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOXXOXXXXXXOO X XOXXXXXX     XX      ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOO X                  ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOXXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXOXXXXXXOOOOOXXXXX        ,0
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOOXXXXXXOOOOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
